qid,question,category,generated_answer,num_new_tokens,mean_logprob,min_logprob,mean_entropy,correct_sim,incorrect_sim,label,llm_calls,semantic_correct_sim,semantic_incorrect_sim,semantic_label
sciq_0105,"The small, rocky bodies that orbit the sun are called what?",science,"The small, rocky bodies that orbit the sun are called asteroids.",13,-0.0628887630622417,-0.6514664888381958,0.1461272121299631,0.1999999999999999,0.0,0,1,0.6859350204467773,0.5310511589050293,0
sciq_0106,About what percentage of the earth's water is fresh water?,science,About 2.5% of the Earth's water is fresh water.,15,-0.1122440366190858,-0.6405249834060669,0.2724592690045634,0.0,0.0,1,1,0.3648712933063507,0.3798708915710449,1
sciq_0107,Hydrophilic molecules generally avoid what other kinds of molecules?,science,Hydrophilic molecules generally avoid hydrophobic molecules.,9,-0.1537536431504867,-0.4957797229290008,0.480692743746052,0.2857142857142857,0.0,0,1,0.7236668467521667,0.33106330037117004,0
sciq_0108,Why do fish have short esophaguses?,science,"Fish have short esophaguses because they are ectothermic, meaning their body temperature is regulated by the water around them, and their digestive system is adapted to process food quickly and efficiently in the cold water.",42,-0.5135804747898787,-1.9150681495666504,1.1192261569653748,0.0,0.0,1,1,0.16040539741516113,0.288136750459671,1
sciq_0109,Malonate plays what negative role on the enzyme succinate dehydrogenase?,science,Malonate negatively affects the enzyme succinate dehydrogenase by inhibiting its activity.,17,-0.1299064081704239,-0.5338778495788574,0.4283089247689585,0.0,0.0,1,1,0.263278603553772,0.14724761247634888,0
sciq_0110,What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,science,The term that describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell is exocytosis.,28,-0.0435005944694312,-0.6116757988929749,0.1279661561171191,0.0952380952380952,0.0,0,1,0.6940714120864868,0.5492019653320312,0
sciq_0111,"Asteroids, comets, and planets move around the sun in curved paths called what?",science,"Asteroids, comets, and planets move around the sun in curved paths called orbits.",18,-0.0410017588992306,-0.3070568740367889,0.1393197608194896,0.1538461538461538,0.0,0,1,0.60854172706604,0.4024050831794739,0
sciq_0112,What is the process of filtering waste from the kidneys?,science,"The process of filtering waste from the kidneys is called filtration. It occurs in the glomeruli, tiny blood vessels within the nephrons of the kidneys, where blood is filtered to remove waste products and excess fluids.",42,-0.3496006738756217,-1.2318603992462158,0.7211216334669318,0.0,0.0,1,1,0.4856480658054352,0.11469782888889313,0
sciq_0113,"Without particles, water vapor could not do what?",science,"Without particles, water vapor could not condense into clouds or form precipitation.",15,-0.3191094667902992,-1.360569715499878,0.660235460071514,0.1538461538461538,0.0,0,1,0.4888730049133301,0.4436988830566406,0
sciq_0114,"What is a therian mammal in which the embryo is born at an early, immature stage?",science,"A therian mammal with an embryo born at an early, immature stage is a placental mammal.",20,-0.2735202393669169,-1.3060548305511477,0.6577252095099538,0.0,0.0,1,1,0.35550159215927124,0.39778468012809753,1
sciq_0115,"One important phenomenon related to the relative strength of cohesive and adhesive forces is capillary action—the tendency of a fluid to be raised or suppressed in a narrow tube, or called this?",science,"Capillary action is the tendency of a fluid to be raised or suppressed in a narrow tube, also known as capillary action.",25,-0.1854595064080786,-1.0267598628997805,0.4670937154162675,0.1904761904761905,0.0952380952380952,0,1,0.656650185585022,0.3426065444946289,0
sciq_0116,"Digestive enzymes are released, or secreted, by the organs of which body system?",science,"Digestive enzymes are released by the digestive system, which is a body system.",17,-0.2830588922199026,-0.8468521237373352,0.6178224265503599,0.3076923076923077,0.1538461538461538,0,1,0.7146927118301392,0.3988949656486511,0
sciq_0117,What functions in removing phosphorylated amino acids from proteins?,science,"The functions of removing phosphorylated amino acids from proteins include regulating cellular processes, maintaining protein stability, and preventing protein aggregation.",24,-0.5253064638980808,-1.7951629161834717,1.2583663749392144,0.0,0.0,1,1,0.40159496665000916,0.4019322991371155,1
sciq_0118,What type of map reveals the shape of a landscape?,science,A topographic map reveals the shape of a landscape.,10,-0.1001659740388277,-0.4789599180221557,0.3533243817742914,0.2857142857142857,0.0,0,1,0.7617783546447754,0.49161624908447266,0
sciq_0119,What is another name for anther pollen sacs?,science,Another name for anther pollen sacs is microsporangia.,14,-0.1171495938656984,-0.5820558667182922,0.3657750363594719,0.2222222222222222,0.0,0,1,0.6434745788574219,0.4405416250228882,0
sciq_0120,"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",science,"The long, slender protein strands that make up what tissue are essential for contracting and relaxing are actin filaments, which are crucial for muscle contraction and relaxation.",30,-0.2767176856439619,-1.3775742053985596,0.7129865067778155,0.074074074074074,0.0,0,1,0.439659059047699,0.34908175468444824,0
sciq_0121,Biological features from a common evolutionary origin are known as what?,science,Biological features from a common evolutionary origin are known as homologies.,13,-0.1214717023203075,-0.6285675764083862,0.3127713904362351,0.0,0.0,1,1,0.5430769324302673,0.3619586229324341,0
sciq_0122,Corrosion is usually defined as the degradation of metals due to what?,science,Corrosion is usually defined as the degradation of metals due to chemical reactions with their environment.,18,-0.1267236105328809,-0.6497886180877686,0.3447318176163713,0.0,0.0,1,1,0.384529709815979,0.18861038982868195,0
sciq_0123,Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,science,Mitochondria in a cell sequence enzymes and electron molecules for efficient cellular respiration.,16,-0.1810702085248294,-0.9586583375930786,0.4420818774178769,0.1538461538461538,0.0,0,1,0.7160756587982178,0.34318074584007263,0
sciq_0124,How many families are known quarks divided into?,science,"Quarks are divided into six families, which are denoted by the quark color charge.",18,-0.6765683052023329,-1.883825421333313,1.4874716301241682,0.0,0.0,1,1,0.20379571616649628,0.24127092957496643,1
sciq_0125,Does lava flow quickly or slowly when thick?,science,Lava flows slowly when thick.,7,-0.3284729669041034,-0.7232489585876465,0.8963999610859901,0.3333333333333333,0.0,0,1,0.25065362453460693,0.31187528371810913,1
sciq_0126,What phase does the cell make final preparations to divide?,science,The cell prepares to divide in the G2 phase.,11,-0.3936454138972542,-1.1113743782043457,0.8229066783731634,0.2,0.2,1,1,0.4441606402397156,0.46943747997283936,1
sciq_0127,"What is land with permafrost, no trees, and small hardy plants?",science,"Land with permafrost, no trees, and small hardy plants is tundra.",14,-0.2150672301483739,-1.602462649345398,0.5470459339807608,0.1666666666666666,0.0,0,1,0.628046989440918,0.37769877910614014,0
sciq_0128,Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,science,Hydrogen-based fuel cells were used to provide power for manned space vehicles.,16,-0.1937026045756553,-0.6792424917221069,0.5291074249903431,0.0,0.0,1,1,0.16349250078201294,0.14523537456989288,0
sciq_0129,What is the most important function of enzymes in animals?,science,"The most important function of enzymes in animals is to speed up chemical reactions necessary for life processes, such as digestion, metabolism, and energy production.",29,-0.222305117018891,-1.3060619831085205,0.5086670823871702,0.0,0.0,1,1,0.3440481722354889,0.14719659090042114,0
sciq_0130,What process takes place when plants release water vapor through pores in their leaves called stomata?,science,"When plants release water vapor through their stomata, a process called transpiration occurs.",17,-0.1618392483480206,-0.9581692218780518,0.3467100674272789,0.1538461538461538,0.0,0,1,0.5588424205780029,0.4142434597015381,0
sciq_0131,The concept that atoms tend to have eight electrons in their valence electron shell is called what?,science,The concept that atoms tend to have eight electrons in their valence electron shell is called the octet rule.,21,-0.0977927980376036,-0.9122958183288574,0.2431387485350049,0.2105263157894736,0.1052631578947368,0,1,0.6690606474876404,0.20773367583751678,0
sciq_0132,What is the force that opposes motion between two surfaces that are touching?,science,The force that opposes motion between two surfaces that are touching is friction.,14,-0.0286361531876277,-0.186973437666893,0.108357381150459,0.1538461538461538,0.0,0,1,0.6972424983978271,0.264242559671402,0
sciq_0133,"In the case of the moose, predation is an additional factor that regulates what?",science,"In the case of the moose, predation is an additional factor that regulates population size and behavior.",19,-0.2910266778877772,-1.7533354759216309,0.5803778358293992,0.1333333333333333,0.0,0,1,0.23078416287899017,0.08838585764169693,0
sciq_0134,"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",science,"A sealed, vacuum-insulated reaction flask approximates an adiabatic condition, where neither matter nor heat can be exchanged between the system and the surroundings.",33,-0.1097684514232613,-0.8450222611427307,0.2527956688253184,0.0909090909090909,0.0909090909090909,1,1,0.2761744260787964,0.11595859378576279,0
sciq_0135,"Temperature, water, soil, and air are examples of nonliving factors of an ecosystem, also termed what?",science,Nonliving factors of an ecosystem are referred to as biotic and abiotic factors.,15,-0.2966423671343364,-1.0866857767105105,0.6611200749408453,0.2857142857142857,0.1428571428571428,0,1,0.7457497119903564,0.3155752122402191,0
sciq_0136,What are the little sacs at the end of the bronchioles called?,science,The little sacs at the end of the bronchioles are called alveoli.,15,-0.0160684654778682,-0.1306022405624389,0.0773087787580152,0.1999999999999999,0.1818181818181818,0,1,0.559972882270813,0.613461434841156,1
sciq_0137,What kind of organisms helps hold soil in place to slow erosion?,science,Plants and microorganisms help hold soil in place to slow erosion by forming a network of roots and binding soil particles together.,23,-0.5411302205346779,-2.4238317012786865,1.1004652642966348,0.0909090909090909,0.0,0,1,0.47516751289367676,0.337859570980072,0
sciq_0138,"By the year 2050, 25 percent of the population of the united states will be 60 years of age or older. the cdc estimates that 80 percent of those 60 years and older have one or more chronic disease associated with deficiencies of this?",science,"By 2050, 25% of the US population will be 60 years old or older, and the CDC estimates that 80% of these individuals will have one or more chronic diseases related to deficiencies in vitamin D.",51,-0.1800538292609683,-1.061685562133789,0.4015185857434053,0.0,0.0,1,1,0.11559126526117325,0.020376188680529594,0
sciq_0139,"Nephrons, renal tubules and the loop of henle are part of the process of blood filtration by what organs?",science,"Nephrons, renal tubules, and the loop of Henle are part of the process of blood filtration by the kidneys.",26,-0.0464549815006613,-0.6192721128463745,0.1226650643573241,0.1176470588235294,0.0,0,1,0.5232338309288025,0.299976646900177,0
sciq_0140,The overall voltage of the battery is therefore the sum of ________ of the individual cells.,science,The overall voltage of the battery is the sum of the voltages of the individual cells.,17,-0.075168822055703,-0.5389504432678223,0.2513898051727344,0.1666666666666666,0.0,0,1,0.5339418649673462,0.14128807187080383,0
sciq_0141,"What system of the body is responsible for transmitting, processing, and responding to most of the sensory information that is created by various stimuli?",science,"The system responsible for transmitting, processing, and responding to most sensory information is the nervous system.",19,-0.1511932555690452,-1.3073076009750366,0.3137274132382835,0.25,0.125,0,1,0.7471151351928711,0.5013706088066101,0
sciq_0142,What lines the passages of the nose and senses chemicals in the air?,science,The nasal passages are lined with tiny hairs called cilia and mucous membranes that detect chemicals in the air through specialized cells called olfactory receptors.,27,-0.4185199485741409,-1.2735464572906494,0.9087893455116836,0.08,0.08,1,1,0.5812232494354248,0.3415062129497528,0
sciq_0143,Proteins are polymers of what kind of acids?,science,Proteins are polymers of amino acids.,8,-0.0259993069412303,-0.1178861334919929,0.1173074673878318,0.2857142857142857,0.0,0,1,0.6758449077606201,0.27347758412361145,0
sciq_0144,What makes marginal lands unsuitable for farming?,science,"Marginal lands are unsuitable for farming due to factors such as poor soil quality, limited water availability, extreme weather conditions, and lack of suitable climate.",30,-0.3976264949798254,-1.826782464981079,0.8634575736068655,0.0,0.0,1,1,0.3078015446662903,0.1330178827047348,0
sciq_0145,"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",science,"When a nerve impulse reaches the end of an axon, the chemicals released are called neurotransmitters.",19,-0.0949759035179565,-0.7384049892425537,0.1749210073162789,0.1538461538461538,0.0,0,1,0.6927205324172974,0.5026243329048157,0
sciq_0146,What is the most important source of electromagnetic waves on earth?,science,The most important source of electromagnetic waves on Earth is the sun.,13,-0.0967887953800247,-0.7165622115135193,0.2125496233079152,0.1818181818181818,0.0,0,1,0.42654430866241455,0.2659677267074585,0
sciq_0147,All of the elements in group 9 have nine of which electrons?,science,All elements in group 9 have nine valence electrons.,11,-0.2484745321721262,-0.993649959564209,0.5385923166335984,0.1999999999999999,0.0,0,1,0.36105459928512573,0.25353050231933594,0
sciq_0148,What form of reproduction creates offspring that are genetically identical to the parent?,science,The form of reproduction that creates offspring that are genetically identical to the parent is asexual reproduction.,18,-0.1392249958908754,-1.1240458488464355,0.3354476682713236,0.125,0.0,0,1,0.657274603843689,0.33268246054649353,0
sciq_0149,Ecological succession refers to the change in the numbers and types of species that live in what groups?,science,Ecological succession refers to the change in the numbers and types of species that live in ecosystems over time.,21,-0.0970941923933423,-1.0412834882736206,0.2617110364358052,0.0,0.0,1,1,0.15850548446178436,0.42049872875213623,1
sciq_0150,The chains in cellulose stack in parallel rows held together by hydrogen bonds between which groups?,science,The chains in cellulose stack in parallel rows held together by hydrogen bonds between the oxygen and hydrogen atoms in the hydroxyl groups.,25,-0.2527408595598535,-1.3215537071228027,0.6204799816804006,0.0909090909090909,0.0909090909090909,1,1,0.36611858010292053,0.3116602599620819,0
sciq_0151,Where does the energy produced by plants come from?,science,The energy produced by plants comes from the sun through a process called photosynthesis.,15,-0.2000381999649107,-0.8961567282676697,0.391752661128218,0.0,0.0,1,1,0.47017902135849,0.13327263295650482,0
sciq_0152,What is citrate an ionized form of?,science,Citrate is an ionized form of citric acid.,12,-0.0376418156690003,-0.2148019671440124,0.1432093435432762,0.4444444444444445,0.2222222222222222,0,1,0.7828623056411743,0.40726006031036377,0
sciq_0153,What is first stage of cellular respiration?,science,The first stage of cellular respiration is glycolysis.,10,-0.0774480263563873,-0.6640936732292175,0.1219894531259342,0.0,0.0,1,1,0.5002796649932861,0.39885205030441284,0
sciq_0154,What prevents new ovarian follicles from developing and suppresses uterine contractility?,science,The hormone progesterone prevents new ovarian follicles from developing and suppresses uterine contractility.,15,-0.3849702443054411,-1.902071237564087,1.0484359862282873,0.1538461538461538,0.0,0,1,0.6622865796089172,0.5151175856590271,0
sciq_0155,What are atoms of the same element that differ in their numbers of neutrons called?,science,Atoms of the same element that differ in their numbers of neutrons are called isotopes.,17,-0.0284695125226335,-0.3140980005264282,0.1160793860784478,0.1333333333333333,0.0,0,1,0.7100671529769897,0.19251778721809387,0
sciq_0156,The amniotic egg is a shared ancestral character for which clade?,science,The amniotic egg is a shared ancestral character for the clade known as the Amniota.,20,-0.2988333528660405,-1.6640968322753906,0.7167334419646068,0.1666666666666666,0.0,0,1,0.6287422776222229,0.24879387021064758,0
sciq_0157,The three-dimensional spaces with specific shapes that are components of electrons shells are known as what?,science,The three-dimensional spaces with specific shapes that are components of electrons shells are known as electron orbitals.,21,-0.1435913733828437,-0.899445652961731,0.3816902205989685,0.1111111111111111,0.0,0,1,0.5714714527130127,0.15278469026088715,0
sciq_0158,What type of bonds are formed by the side-to-side overlap of p orbitals?,science,The type of bonds formed by the side-to-side overlap of p orbitals is covalent bonds.,21,-0.1154415956323729,-0.8948661088943481,0.3327582201747776,0.1176470588235294,0.1176470588235294,1,1,0.4888354539871216,0.46361875534057617,0
sciq_0159,How many types of basic sensory receptors are there?,science,"There are five types of basic sensory receptors: photoreceptors, mechanoreceptors, thermoreceptors, nociceptors, and chemoreceptors.",31,-0.1722251026104136,-1.169461369514465,0.3956196003400105,0.1333333333333333,0.1333333333333333,1,1,0.18405869603157043,0.1998283863067627,1
sciq_0160,"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",science,"Breathing involves differences in pressure, measured in torr, between the inside of the lungs and the air outside.",24,-0.0633323089597676,-0.5485251545906067,0.2191358393817305,0.125,0.0,0,1,0.28617656230926514,0.0571385994553566,0
sciq_0161,Oxygen is an element in what form of matter?,science,Oxygen is an element in a gaseous form of matter.,12,-0.1696738796560257,-0.8558506369590759,0.4485979333818098,0.0,0.0,1,1,0.41723722219467163,0.2681646943092346,0
sciq_0162,"Fungi often make specialized reproductive structures, such as what?",science,"Fungi often make specialized reproductive structures called ascocarps, which are used for spore dispersal and reproduction.",24,-0.3655107503142669,-1.3777769804000854,0.7905002845121393,0.0,0.0,1,1,0.4179224669933319,0.4997260272502899,1
sciq_0163,Which is a more reliable trait or measure to identify minerals?,science,"A more reliable trait or measure to identify minerals is their physical properties, such as hardness, color, luster, and cleavage, as these can be observed and tested without requiring specialized equipment.",38,-0.4378911831713714,-1.3956364393234253,1.0681582608956792,0.0,0.064516129032258,1,1,0.02194035053253174,0.1898820698261261,1
sciq_0164,What are located along convergent and divergent plate boundaries?,science,"Along convergent plate boundaries, mountain ranges and volcanoes are formed, while along divergent plate boundaries, mid-ocean ridges and rift valleys are formed.",29,-0.2928913602394585,-1.1921433210372925,0.7322487219870051,0.0833333333333333,0.0,0,1,0.49901503324508667,0.1595078408718109,0
sciq_0165,What term is used to describe organic compounds such as sugars and starches?,science,"The term used to describe organic compounds such as sugars and starches is ""polymers.""",17,-0.1566877739650448,-1.0371384620666504,0.3447043402467149,0.0,0.0,1,1,0.40419772267341614,0.2590893805027008,0
sciq_0166,Where are liverworts most often found?,science,"Liverworts are most often found in moist, shaded areas with high humidity, such as forests, bogs, and shaded gardens.",28,-0.3356044851108289,-1.7087996006011963,0.7973004332566883,0.0,0.0952380952380952,1,1,0.2138134241104126,0.33251577615737915,1
sciq_0167,What are the structural and functional units of the kidneys?,science,"The structural and functional units of the kidneys are nephrons, which are tiny, functional units that filter blood and remove waste products.",26,-0.2735733694964717,-1.5445345640182495,0.6817097816433838,0.0952380952380952,0.0,0,1,0.5578984022140503,0.20622092485427856,0
sciq_0168,What are plants that grow on other plants called?,science,Plants that grow on other plants are called epiphytes.,12,-0.0550004652274462,-0.2473429292440414,0.2070954006630927,0.1999999999999999,0.0,0,1,0.7857563495635986,0.5239654779434204,0
sciq_0169,Lyme disease is caused by what kind of organim?,science,Lyme disease is caused by a type of tick-borne bacteria called Borrelia burgdorferi.,22,-0.1877613828989565,-1.0542738437652588,0.4131330871059617,0.1428571428571428,0.0,0,1,0.29956236481666565,0.27373671531677246,0
sciq_0170,"In an ecosystem, what do you call organisms like lions that capture and kill other animals for food?",science,"In an ecosystem, organisms like lions that capture and kill other animals for food are called predators.",19,-0.0987663678307925,-0.4510314464569092,0.3031879476651451,0.1176470588235294,0.0,0,1,0.6911036968231201,0.4070969820022583,0
sciq_0171,"What is the term for the ability of an atom to emit, or give off, charged particles and energy from its nucleus?",science,"The term for the ability of an atom to emit, or give off, charged particles and energy from its nucleus is radioactivity.",25,-0.0396557483997548,-0.5541112422943115,0.1176297364015772,0.1,0.0,0,1,0.6835166215896606,0.25245609879493713,0
sciq_0172,What do you call the study of how organisms interact with their environment and each other?,science,The study of how organisms interact with their environment and each other is called ecology.,16,-0.0629430580339089,-0.6438189744949341,0.1577266273520763,0.1333333333333333,0.0,0,1,0.748211145401001,0.5139073133468628,0
sciq_0173,Carnivores that eat herbivores are what kind of consumers?,science,Carnivores that eat herbivores are primary consumers.,10,-0.1154924410118837,-0.5576843619346619,0.4037942421622574,0.0,0.25,1,1,0.19846679270267487,0.3227166533470154,1
sciq_0174,What term is used to describe the development of new technology?,science,The term used to describe the development of new technology is technological innovation.,14,-0.1340413681134253,-0.979947566986084,0.2697332266876141,0.1538461538461538,0.1538461538461538,1,1,0.567230761051178,0.6271921992301941,1
sciq_0175,"Most modern seed plants are angiosperms, which produce seeds in the ovaries of what basic structure?",science,"Most modern seed plants are angiosperms, which produce seeds in the ovaries of a flower.",19,-0.2015144224548724,-0.8570781946182251,0.5178547793483105,0.0,0.0,1,1,0.4065260887145996,0.26003846526145935,0
sciq_0176,Hormones are often regulated through what?,science,"Hormones are often regulated through the endocrine system, which involves the release and action of hormones in response to signals from the nervous system.",28,-0.3878555877749932,-1.2046130895614624,0.8673320571529725,0.0,0.0869565217391304,1,1,0.18567043542861938,0.15320301055908203,0
sciq_0177,"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",science,The process that shows the interdependence of producers and consumers is decomposition.,13,-0.1969379782466813,-0.7151345610618591,0.5417828693081481,0.0,0.1818181818181818,1,1,0.2564038932323456,0.5645890235900879,1
sciq_0178,A battery is a multiple connection of what kind of cells?,science,A battery is a multiple connection of cells.,9,-0.146424812297078,-0.6205867528915405,0.3633579781485928,0.25,0.25,1,1,0.5065690279006958,0.40788769721984863,0
sciq_0179,What are chromosomes made of?,science,Chromosomes are made up of DNA and proteins.,11,-0.2747380499624176,-0.9711035490036012,0.5966358273250411,0.5454545454545454,0.3636363636363636,0,1,0.6269501447677612,0.4095989465713501,0
sciq_0180,"Radiation, chemicals, and infectious agents are examples of what?",science,"Radiation, chemicals, and infectious agents are examples of environmental hazards.",14,-0.1722159125485112,-1.3934935331344604,0.4271042037164859,0.0,0.0,1,1,0.3248254060745239,0.3666462004184723,1
sciq_0181,What is the blood in the body pumped with?,science,The blood in the body is pumped with oxygenated blood from the heart.,15,-0.2071539341510894,-0.8677780628204346,0.5173459279350936,0.1818181818181818,0.0,0,1,0.41402339935302734,0.34875160455703735,0
sciq_0182,What do you call the basic units of the structure and function of living things?,science,The basic units of the structure and function of living things are called cells.,15,-0.1047613011901072,-0.6946542859077454,0.184581300864617,0.1538461538461538,0.0,0,1,0.5608640909194946,0.31942740082740784,0
sciq_0183,What is the measurement of something along it's greatest dimension called?,science,"The measurement of something along its greatest dimension is called its ""length.""",14,-0.1931517601977767,-0.9617205858230592,0.4884890582013343,0.1666666666666666,0.0,0,1,0.5161638259887695,0.37126797437667847,0
sciq_0184,"The male gametophyte releases what, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg?",science,"The male gametophyte releases sperm, which swim - propelled by their flagella - to reach and fertilize the female gamete or egg.",29,-0.0767087938373089,-0.7628251314163208,0.2056315007829308,0.1052631578947368,0.0,0,1,0.6217279434204102,0.27619773149490356,0
sciq_0185,What are the hormones that cause a plant to grow?,science,"The hormones that cause a plant to grow are auxins, gibberellins, cytokinins, and abscisic acid.",30,-0.1454959929629694,-0.9375404119491576,0.3248420709744096,0.1428571428571428,0.0,0,1,0.31931835412979126,0.23636934161186218,0
sciq_0186,Traits controlled by genes on the sex chromosomes are called what?,science,Traits controlled by genes on the sex chromosomes are called sex-linked traits.,16,-0.092119805687389,-0.8717172145843506,0.2519362342973181,0.4,0.2666666666666666,0,1,0.7929815649986267,0.8015373945236206,1
sciq_0187,"In the u. s. , the majority of electricity is produced by burning coal or what else?",science,"In the United States, the majority of electricity is produced by burning coal.",15,-0.1221176464149114,-0.7066007256507874,0.2685824887652416,0.0,0.0,1,1,0.43322086334228516,0.2796257734298706,0
sciq_0188,What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,science,Thermite bombs and nuclear bombs put a larger fraction of their output into thermal energy compared to conventional bombs.,21,-0.3398948643336466,-1.535293459892273,0.7813727034219828,0.1052631578947368,0.0999999999999999,0,1,0.39120370149612427,0.40652918815612793,1
sciq_0189,The softer connective tissue that fills the interior of most bone is referred to as what?,science,The softer connective tissue that fills the interior of most bone is called bone marrow.,16,-0.1026628359186361,-0.7429041266441345,0.2838589425591635,0.2666666666666667,0.1333333333333333,0,1,0.7135252356529236,0.6505100727081299,0
sciq_0190,"What leaves behind crescent-shaped scars on a hillside and  may be caused by a layer of slippery, wet clay underneath the rock and soil on a hillside?",science,"A crescent-shaped scar on a hillside may be caused by a layer of slippery, wet clay underneath the rock and soil, which can lead to rockfall or landslides.",34,-0.3751223757491757,-1.993985056877136,0.9557787800063928,0.0,0.0,1,1,0.21958723664283752,0.24542191624641418,1
sciq_0191,Do most waves strike the shore head on or at an angle?,science,Most waves strike the shore at an angle rather than head-on.,14,-0.1439819322193735,-0.8927187323570251,0.3854547105547681,0.3333333333333333,0.3333333333333333,1,1,0.30095094442367554,0.18902161717414856,0
sciq_0192,"Two significant parts of the heat include the atrium and its counterpart, which is what?",science,"The two significant parts of the heat include the atrium and its counterpart, which is the hypogastrium.",23,-0.3326395960770162,-2.9148075580596924,0.8293039021993299,0.0,0.0,1,1,0.34058791399002075,0.1986505091190338,0
sciq_0193,"In the microbiology lab, what technique refers to the procedures that are carried out under sterile conditions?",science,"In the microbiology lab, the technique that refers to the procedures carried out under sterile conditions is aseptic technique.",23,-0.1242514176571959,-0.682321310043335,0.321894328742612,0.1176470588235294,0.0,0,1,0.48510903120040894,0.2781777083873749,0
sciq_0194,What structures located on chromosomes control characteristics of life and are passed from parents to offspring?,science,Chromosomes control characteristics of life and are passed from parents to offspring through genes.,17,-0.2309443196898107,-1.0289525985717771,0.5750720576718723,0.1333333333333333,0.0,0,1,0.522477388381958,0.2961670160293579,0
sciq_0195,What is essential for population of all species to expand greatly?,science,"For the population of all species to expand greatly, essential factors include a stable or increasing food supply, suitable habitats, and a favorable climate.",28,-0.4473408704434405,-1.8101383447647093,1.1178239251021296,0.0,0.0,1,1,0.41711100935935974,0.25689929723739624,0
sciq_0196,The left atrium receives oxygen-rich blood from which organs?,science,The left atrium receives oxygen-rich blood from the lungs.,13,-0.0379503250956404,-0.3508538603782654,0.1415676470344176,0.2222222222222222,0.0,0,1,0.44975972175598145,0.2917628288269043,0
sciq_0197,What does the term decay in chemistry refer to with regards to atoms?,science,"In chemistry, ""decay"" refers to the process by which an atom loses or gains electrons, resulting in a change in its atomic structure and potentially altering its chemical properties.",34,-0.3634662866272318,-1.731131911277771,0.8747620759334976,0.0689655172413793,0.0689655172413793,1,1,0.30441951751708984,0.35138118267059326,1
sciq_0198,Where fossils of the genus eomaia found?,science,Fossils of the genus Eomaia were found in the early Eocene epoch in China.,19,-0.3503387623941786,-1.8942985534667969,0.8701025595088906,0.1538461538461538,0.0,0,1,0.18130069971084595,0.14239978790283203,0
sciq_0199,A food web can be broken up into what further subdivision that usually has a few links in it?,science,"A food web can be broken down into a food chain, which usually has a few links in it.",21,-0.2182810126604246,-1.0865250825881958,0.6117484949174381,0.2222222222222222,0.1111111111111111,0,1,0.6578021049499512,0.43301910161972046,0
